,Longitude,Latitude,District,Neighbourhood,Number of Fatalities,Year,Vehicle Type,Date,Hour,Median Income,Population
431,-79.51839,43.718745,Etobicoke York,Downsview-Roding-CFB,27.0,2008.0,Other,2008-06-24T04:00:00.000Z,22.0,56053.0,65124.0
432,-79.471462,43.72959,North York,Downsview-Roding-CFB,46.0,2015.0, ,2015-09-30T04:00:00.000Z,23.0,56053.0,65124.0
433,-79.46599,43.734645,North York,Downsview-Roding-CFB,37.0,2008.0,Other,2008-08-26T04:00:00.000Z,11.0,56053.0,65124.0
434,-79.50859,43.720945,North York,Downsview-Roding-CFB,30.0,2009.0,Other,2009-09-29T04:00:00.000Z,11.0,56053.0,65124.0
435,-79.49109200000001,43.724532,North York,Downsview-Roding-CFB,18.0,2018.0, ,2018-03-29T04:00:00.000Z,12.0,56053.0,65124.0
436,-79.39149,43.782045000000004,North York,Bayview Village,29.0,2012.0,Other,2012-09-10T04:00:00.000Z,9.0,67355.0,25797.0
437,-79.390872,43.779303000000006,North York,Bayview Village,25.0,2017.0, ,2017-05-31T04:00:00.000Z,9.0,67355.0,25797.0
438,-79.38309,43.767745,North York,Bayview Village,2.0,2009.0,Other,2009-01-06T05:00:00.000Z,13.0,67355.0,25797.0
439,-79.37889,43.779645,North York,Bayview Village,1.0,2012.0,Other,2012-01-12T05:00:00.000Z,21.0,67355.0,25797.0
440,-79.272052,43.742171,Scarborough,Ionview,46.0,2014.0,"Automobile, Station Wagon",2014-12-07T05:00:00.000Z,9.0,53177.0,29324.0
441,-79.267787,43.731745000000004,Scarborough,Ionview,48.0,2013.0, ,2013-10-20T04:00:00.000Z,0.0,53177.0,29324.0
442,-79.27509599999999,43.730475,Scarborough,Ionview,5.0,2018.0, ,2018-01-09T05:00:00.000Z,18.0,53177.0,29324.0
443,-79.26859,43.733845,Scarborough,Ionview,44.0,2012.0,Other,2012-12-20T05:00:00.000Z,20.0,53177.0,29324.0
444,-79.413997,43.789603,North York,Willowdale East,12.0,2016.0, ,2016-02-10T05:00:00.000Z,9.0,61725.0,66531.0
445,-79.413097,43.777663000000004,North York,Willowdale East,36.0,2018.0,"Automobile, Station Wagon",2018-07-25T04:00:00.000Z,0.0,61725.0,66531.0
446,-79.406253,43.762419,North York,Willowdale East,53.0,2018.0, ,2018-10-08T04:00:00.000Z,1.0,61725.0,66531.0
447,-79.41779,43.788945,North York,Willowdale East,10.0,2011.0,Other,2011-06-17T04:00:00.000Z,14.0,61725.0,66531.0
448,-79.41668299999999,43.784380999999996,North York,Willowdale East,19.0,2014.0, ,2014-08-07T04:00:00.000Z,16.0,61725.0,66531.0
449,-79.4192,43.794638,North York,Willowdale East,16.0,2015.0, ,2015-03-19T04:00:00.000Z,16.0,61725.0,66531.0
450,-79.415706,43.795355,North York,Willowdale East,61.0,2013.0, ,2013-12-04T05:00:00.000Z,18.0,61725.0,66531.0
451,-79.40909,43.765745,North York,Willowdale East,34.0,2010.0,Other,2010-10-07T04:00:00.000Z,20.0,61725.0,66531.0
452,-79.4099,43.788653000000004,North York,Willowdale East,25.0,2016.0,"Automobile, Station Wagon",2016-04-09T04:00:00.000Z,21.0,61725.0,66531.0
453,-79.40669,43.780545000000004,North York,Willowdale East,31.0,2013.0,Motorcycle,2013-08-15T04:00:00.000Z,22.0,61725.0,66531.0
454,-79.41639,43.783245,North York,Willowdale East,43.0,2008.0,Other,2008-10-02T04:00:00.000Z,10.0,61725.0,66531.0
455,-79.409702,43.781046999999994,North York,Willowdale East,17.0,2014.0,"Automobile, Station Wagon",2014-07-28T04:00:00.000Z,12.0,61725.0,66531.0
456,-79.397456,43.763236,North York,Willowdale East,11.0,2014.0, ,2014-06-03T04:00:00.000Z,12.0,61725.0,66531.0
457,-79.412891,43.769263,North York,Willowdale East,29.0,2015.0, ,2015-06-11T04:00:00.000Z,13.0,61725.0,66531.0
458,-79.30459,43.743245,Scarborough,Wexford/Maryvale,10.0,2010.0,"Automobile, Station Wagon",2010-02-15T05:00:00.000Z,0.0,62837.0,27917.0
459,-79.290637,43.735335,Scarborough,Wexford/Maryvale,32.0,2014.0,Bicycle,2014-10-09T04:00:00.000Z,14.0,62837.0,27917.0
460,-79.30449,43.760345,Scarborough,Wexford/Maryvale,28.0,2009.0,"Automobile, Station Wagon",2009-09-19T04:00:00.000Z,14.0,62837.0,27917.0
461,-79.29229000000001,43.767645,Scarborough,Wexford/Maryvale,39.0,2009.0,Other,2009-11-12T05:00:00.000Z,17.0,62837.0,27917.0
462,-79.30729000000001,43.742645,Scarborough,Wexford/Maryvale,33.0,2011.0,Other,2011-12-02T05:00:00.000Z,18.0,62837.0,27917.0
463,-79.303104,43.725833,Scarborough,Wexford/Maryvale,35.0,2014.0, ,2014-10-16T04:00:00.000Z,19.0,62837.0,27917.0
464,-79.30559000000001,43.731845,Scarborough,Wexford/Maryvale,26.0,2009.0,Other,2009-09-11T04:00:00.000Z,20.0,62837.0,27917.0
465,-79.30125699999999,43.763490999999995,Scarborough,Wexford/Maryvale,43.0,2017.0, ,2017-09-27T04:00:00.000Z,21.0,62837.0,27917.0
466,-79.30125699999999,43.763490999999995,Scarborough,Wexford/Maryvale,44.0,2017.0, ,2017-09-27T04:00:00.000Z,21.0,62837.0,27917.0
467,-79.292102,43.738906,Scarborough,Wexford/Maryvale,53.0,2017.0, ,2017-11-10T05:00:00.000Z,22.0,62837.0,27917.0
468,-79.312076,43.748763000000004,Scarborough,Wexford/Maryvale,36.0,2017.0,"Automobile, Station Wagon",2017-08-24T04:00:00.000Z,23.0,62837.0,27917.0
469,-79.311122,43.758727,Scarborough,Wexford/Maryvale,23.0,2017.0,"Automobile, Station Wagon",2017-05-16T04:00:00.000Z,11.0,62837.0,27917.0
470,-79.247493,43.755103000000005,Scarborough,Bendale,37.0,2016.0, ,2016-06-15T04:00:00.000Z,0.0,60292.0,23236.0
471,-79.244487,43.748545,Scarborough,Bendale,36.0,2013.0,Motorcycle,2013-08-30T04:00:00.000Z,15.0,60292.0,23236.0
472,-79.254108,43.750491,Scarborough,Bendale,71.0,2016.0, ,2016-11-10T05:00:00.000Z,17.0,60292.0,23236.0
473,-79.267612,43.758383,Scarborough,Bendale,63.0,2018.0, ,2018-12-04T05:00:00.000Z,19.0,60292.0,23236.0
474,-79.271098,43.767913,Scarborough,Bendale,44.0,2015.0, ,2015-09-20T04:00:00.000Z,20.0,60292.0,23236.0
475,-79.245387,43.755545,Scarborough,Bendale,20.0,2013.0, ,2013-07-05T04:00:00.000Z,22.0,60292.0,23236.0
476,-79.24839,43.763845,Scarborough,Bendale,41.0,2010.0,"Automobile, Station Wagon",2010-12-18T05:00:00.000Z,22.0,60292.0,23236.0
477,-79.245418,43.755538,Scarborough,Bendale,27.0,2015.0, ,2015-06-02T04:00:00.000Z,12.0,60292.0,23236.0
478,-79.542079,43.592673,Etobicoke York,Long Branch,3.0,2017.0,Delivery Van,2017-01-21T05:00:00.000Z,0.0,61536.0,10554.0
479,-79.54156,43.593039000000005,Etobicoke York,Long Branch,2.0,2016.0,"Automobile, Station Wagon",2016-01-08T05:00:00.000Z,5.0,61536.0,10554.0
480,-79.525653,43.599353,Etobicoke York,Long Branch,44.0,2018.0, ,2018-09-05T04:00:00.000Z,14.0,61536.0,10554.0
481,-79.53399,43.594345000000004,Etobicoke York,Long Branch,26.0,2008.0,Other,2008-06-11T04:00:00.000Z,20.0,61536.0,10554.0
482,-79.20591999999999,43.749583,Scarborough,Guildwood,58.0,2017.0, ,2017-12-17T05:00:00.000Z,0.0,87538.0,9917.0
483,-79.207637,43.747851000000004,Scarborough,Guildwood,48.0,2016.0, ,2016-07-29T04:00:00.000Z,18.0,87538.0,9917.0
484,-79.235263,43.757712,Scarborough,Woburn,38.0,2015.0, ,2015-08-16T04:00:00.000Z,0.0,58921.0,53485.0
485,-79.22939000000001,43.756845,Scarborough,Woburn,26.0,2010.0,Other,2010-07-18T04:00:00.000Z,1.0,58921.0,53485.0
486,-79.23769,43.768945,Scarborough,Woburn,4.0,2009.0,Other,2009-02-13T05:00:00.000Z,1.0,58921.0,53485.0
487,-79.23759,43.769045,Scarborough,Woburn,37.0,2010.0,"Automobile, Station Wagon",2010-12-05T05:00:00.000Z,4.0,58921.0,53485.0
488,-79.22932,43.756827,Scarborough,Woburn,14.0,2018.0, ,2018-03-02T05:00:00.000Z,19.0,58921.0,53485.0
489,-79.239131,43.767378,Scarborough,Woburn,41.0,2018.0,Motorcycle,2018-08-10T04:00:00.000Z,20.0,58921.0,53485.0
490,-79.215762,43.760802000000005,Scarborough,Woburn,32.0,2017.0, ,2017-07-22T04:00:00.000Z,23.0,58921.0,53485.0
491,-79.36584,43.671626,Toronto and East York,Cabbagetown-South St.James Town,20.0,2015.0,Motorcycle,2015-05-07T04:00:00.000Z,1.0,61184.0,17757.0
492,-79.360187,43.670146,Toronto and East York,Cabbagetown-South St.James Town,39.0,2013.0,Motorcycle,2013-09-07T04:00:00.000Z,2.0,61184.0,17757.0
493,-79.37829,43.666245,Toronto and East York,Cabbagetown-South St.James Town,11.0,2009.0,Other,2009-04-03T04:00:00.000Z,14.0,61184.0,17757.0
494,-79.36929,43.672945,Toronto and East York,Cabbagetown-South St.James Town,46.0,2009.0,Other,2009-12-17T05:00:00.000Z,19.0,61184.0,17757.0
495,-79.370654,43.671935,Toronto and East York,Cabbagetown-South St.James Town,74.0,2016.0, ,2016-11-28T05:00:00.000Z,21.0,61184.0,17757.0
500,-79.250186,43.741065,Scarborough,Eglinton East,5.0,2017.0,"Automobile, Station Wagon",2017-02-02T05:00:00.000Z,2.0,53081.0,28897.0
501,-79.24619,43.737045,Scarborough,Eglinton East,1.0,2009.0,Other,2009-01-01T05:00:00.000Z,2.0,53081.0,28897.0
502,-79.25879,43.736045000000004,Scarborough,Eglinton East,37.0,2009.0,Other,2009-11-03T05:00:00.000Z,14.0,53081.0,28897.0
503,-79.232578,43.741534,Scarborough,Eglinton East,62.0,2018.0, ,2018-11-25T05:00:00.000Z,17.0,53081.0,28897.0
504,-79.24369,43.737645,Scarborough,Eglinton East,1.0,2008.0,Other,2008-01-05T05:00:00.000Z,18.0,53081.0,28897.0
505,-79.24737900000001,43.735163,Scarborough,Eglinton East,21.0,2015.0, ,2015-05-13T04:00:00.000Z,22.0,53081.0,28897.0
506,-79.244701,43.737418,Scarborough,Eglinton East,57.0,2013.0, ,2013-11-24T05:00:00.000Z,10.0,53081.0,28897.0
507,-79.258769,43.736033,Scarborough,Eglinton East,38.0,2014.0, ,2014-11-06T05:00:00.000Z,12.0,53081.0,28897.0
508,-79.24239,43.737945,Scarborough,Eglinton East,29.0,2008.0,"Automobile, Station Wagon",2008-07-04T04:00:00.000Z,13.0,53081.0,28897.0
509,-79.422687,43.654345,Toronto and East York,Trinity-Bellwoods,14.0,2008.0,Other,2008-04-13T04:00:00.000Z,2.0,71812.0,10111.0
510,-79.412013,43.655574,Toronto and East York,Trinity-Bellwoods,45.0,2014.0, ,2014-11-27T05:00:00.000Z,14.0,71812.0,10111.0
511,-79.411594,43.651168,Toronto and East York,Trinity-Bellwoods,62.0,2013.0, ,2013-12-05T05:00:00.000Z,17.0,71812.0,10111.0
512,-79.409488,43.656096000000005,Toronto and East York,Trinity-Bellwoods,69.0,2016.0, ,2016-11-02T04:00:00.000Z,19.0,71812.0,10111.0
513,-79.422664,43.654326,Toronto and East York,Trinity-Bellwoods,60.0,2017.0,Bicycle,2017-12-20T05:00:00.000Z,11.0,71812.0,10111.0
522,-79.50246700000001,43.622645,Etobicoke York,Stonegate-Queensway,30.0,2015.0,"Automobile, Station Wagon",2015-06-13T04:00:00.000Z,3.0,85138.0,25051.0
523,-79.507747,43.648158,Etobicoke York,Stonegate-Queensway,70.0,2016.0, ,2016-11-06T04:00:00.000Z,11.0,85138.0,25051.0
526,-79.4864,43.653998,Toronto and East York,Runnymede-Bloor West Village,27.0,2016.0, ,2016-04-23T04:00:00.000Z,3.0,93586.0,111006.0
527,-79.49119,43.665745,Toronto and East York,Runnymede-Bloor West Village,25.0,2010.0,Other,2010-07-16T04:00:00.000Z,16.0,93586.0,111006.0
528,-79.49119,43.665745,Toronto and East York,Runnymede-Bloor West Village,24.0,2010.0,Other,2010-07-16T04:00:00.000Z,16.0,93586.0,111006.0
529,-79.46769,43.681845,Toronto and East York,Keelesdale-Eglinton West,34.0,2012.0,"Automobile, Station Wagon",2012-10-14T04:00:00.000Z,4.0,57780.0,11058.0
530,-79.48286800000001,43.688357,Etobicoke York,Keelesdale-Eglinton West,5.0,2016.0,"Automobile, Station Wagon",2016-01-06T05:00:00.000Z,14.0,57780.0,11058.0
531,-79.47280400000001,43.684897,Etobicoke York,Keelesdale-Eglinton West,53.0,2015.0, ,2015-10-23T04:00:00.000Z,14.0,57780.0,11058.0
532,-79.467433,43.688113,Etobicoke York,Keelesdale-Eglinton West,34.0,2016.0,"Automobile, Station Wagon",2016-05-30T04:00:00.000Z,17.0,57780.0,11058.0
533,-79.46649000000001,43.682045,Toronto and East York,Keelesdale-Eglinton West,5.0,2008.0,"Automobile, Station Wagon",2008-01-25T05:00:00.000Z,18.0,57780.0,11058.0
534,-79.472026,43.683169,Etobicoke York,Keelesdale-Eglinton West,47.0,2018.0,Motorcycle,2018-09-18T04:00:00.000Z,18.0,57780.0,11058.0
535,-79.49739,43.707345000000004,Etobicoke York,Rustic/Pelmo Park/Humberlea,13.0,2011.0,"Automobile, Station Wagon",2011-07-08T04:00:00.000Z,4.0,55839.0,20663.0
536,-79.53559,43.726445,Etobicoke York,Rustic/Pelmo Park/Humberlea,10.0,2008.0,Other,2008-02-29T05:00:00.000Z,15.0,55839.0,20663.0
537,-79.53559,43.726445,Etobicoke York,Rustic/Pelmo Park/Humberlea,9.0,2008.0,"Automobile, Station Wagon",2008-02-29T05:00:00.000Z,15.0,55839.0,20663.0
538,-79.52599000000001,43.703245,Etobicoke York,Weston,31.0,2010.0,"Automobile, Station Wagon",2010-09-15T04:00:00.000Z,4.0,45696.0,29090.0
539,-79.50589000000001,43.696745,Etobicoke York,Weston,49.0,2008.0,Other,2008-10-25T04:00:00.000Z,23.0,45696.0,29090.0
540,-79.52009,43.667145,Etobicoke York,Edenbridge-Humber Valley,21.0,2011.0,"Automobile, Station Wagon",2011-08-22T04:00:00.000Z,5.0,84113.0,41170.0
541,-79.52972,43.68162,Etobicoke York,Edenbridge-Humber Valley,3.0,2018.0,"Automobile, Station Wagon",2018-01-07T05:00:00.000Z,18.0,84113.0,41170.0
542,-79.517581,43.661376000000004,Etobicoke York,Edenbridge-Humber Valley,47.0,2016.0,Motorcycle,2016-07-22T04:00:00.000Z,19.0,84113.0,41170.0
543,-79.37689,43.672345,Toronto and East York,North St.James Town,31.0,2009.0,Other,2009-10-02T04:00:00.000Z,14.0,41016.0,18675.0
544,-79.37889399999999,43.667636,Toronto and East York,North St.James Town,12.0,2017.0, ,2017-03-18T04:00:00.000Z,19.0,41016.0,18675.0
552,-79.267925,43.732192,Scarborough,Kennedy Park,44.0,2016.0, ,2016-06-06T04:00:00.000Z,14.0,51028.0,17123.0
553,-79.257442,43.720403999999995,Scarborough,Kennedy Park,4.0,2015.0, ,2015-02-05T05:00:00.000Z,17.0,51028.0,17123.0
554,-79.260188,43.734049,Scarborough,Kennedy Park,59.0,2016.0, ,2016-10-02T04:00:00.000Z,19.0,51028.0,17123.0
555,-79.24899,43.736445,Scarborough,Kennedy Park,21.0,2012.0,Other,2012-07-13T04:00:00.000Z,21.0,51028.0,17123.0
556,-79.260021,43.734023,Scarborough,Kennedy Park,30.0,2017.0, ,2017-07-18T04:00:00.000Z,10.0,51028.0,17123.0
557,-79.25435999999999,43.735331,Scarborough,Kennedy Park,60.0,2016.0, ,2016-10-02T04:00:00.000Z,10.0,51028.0,17123.0
558,-79.258098,43.734519,Scarborough,Kennedy Park,63.0,2016.0, ,2016-10-12T04:00:00.000Z,11.0,51028.0,17123.0
559,-79.396922,43.687509999999996,Toronto and East York,Yonge-St.Clair,53.0,2013.0, ,2013-11-15T05:00:00.000Z,14.0,80136.0,12528.0
560,-79.396793,43.687525,Toronto and East York,Yonge-St.Clair,28.0,2014.0, ,2014-09-18T04:00:00.000Z,20.0,80136.0,12528.0
561,-79.39979,43.686945,Toronto and East York,Yonge-St.Clair,14.0,2009.0,Other,2009-05-01T04:00:00.000Z,12.0,80136.0,12528.0
562,-79.452075,43.702281,North York,Briar Hill-Belgravia,31.0,2018.0, ,2018-06-11T04:00:00.000Z,15.0,60899.0,21737.0
563,-79.451724,43.700686,North York,Briar Hill-Belgravia,55.0,2018.0, ,2018-09-20T04:00:00.000Z,16.0,60899.0,21737.0
564,-79.53139,43.604745,Etobicoke York,Alderwood,13.0,2010.0,Other,2010-03-02T05:00:00.000Z,16.0,83249.0,12054.0
565,-79.55511,43.725997,Etobicoke York,Elms-Old Rexdale,31.0,2014.0,Motorcycle,2014-10-01T04:00:00.000Z,16.0,59576.0,22776.0
566,-79.325069,43.705802,Toronto and East York,O'Connor-Parkview,55.0,2013.0,Other,2013-11-03T04:00:00.000Z,16.0,59729.0,17180.0
567,-79.497989,43.602343,Etobicoke York,New Toronto,41.0,2013.0,Bicycle,2013-09-18T04:00:00.000Z,16.0,50891.0,18615.0
568,-79.504077,43.600909,Etobicoke York,New Toronto,45.0,2018.0,Other,2018-09-11T04:00:00.000Z,17.0,50891.0,18615.0
569,-79.51075300000001,43.602278000000005,Etobicoke York,New Toronto,46.0,2016.0,"Automobile, Station Wagon",2016-07-12T04:00:00.000Z,17.0,50891.0,18615.0
570,-79.512874,43.599005,Etobicoke York,New Toronto,23.0,2018.0, ,2018-05-15T04:00:00.000Z,22.0,50891.0,18615.0
571,-79.521175,43.599963,Etobicoke York,New Toronto,9.0,2016.0,"Automobile, Station Wagon",2016-02-01T05:00:00.000Z,10.0,50891.0,18615.0
572,-79.50639,43.600445,Etobicoke York,New Toronto,18.0,2011.0,Other,2011-08-02T04:00:00.000Z,12.0,50891.0,18615.0
573,-79.448695,43.76113,North York,Bathurst Manor,45.0,2015.0, ,2015-09-05T04:00:00.000Z,16.0,69634.0,36961.0
574,-79.446689,43.756312,North York,Bathurst Manor,40.0,2017.0, ,2017-09-05T04:00:00.000Z,18.0,69634.0,36961.0
575,-79.42839000000001,43.682945000000004,Toronto and East York,Humewood-Cedarvale,38.0,2010.0,Other,2010-11-26T05:00:00.000Z,17.0,61110.0,14365.0
576,-79.427036,43.700666999999996,Toronto and East York,Humewood-Cedarvale,61.0,2016.0, ,2016-09-30T04:00:00.000Z,19.0,61110.0,14365.0
577,-79.42775300000001,43.700518,Toronto and East York,Humewood-Cedarvale,50.0,2013.0, ,2013-10-30T04:00:00.000Z,10.0,61110.0,14365.0
578,-79.427661,43.681227,Toronto and East York,Wychwood,78.0,2016.0, ,2016-09-21T04:00:00.000Z,17.0,66089.0,14349.0
579,-79.428859,43.681033,Toronto and East York,Wychwood,14.0,2015.0, ,2015-03-20T04:00:00.000Z,20.0,66089.0,14349.0
580,-79.430972,43.674712,Toronto and East York,Wychwood,64.0,2016.0, ,2016-10-12T04:00:00.000Z,11.0,66089.0,14349.0
581,-79.495136,43.685427000000004,Etobicoke York,Mount Dennis,59.0,2017.0, ,2017-12-18T05:00:00.000Z,17.0,52162.0,32954.0
582,-79.50099,43.691545,Etobicoke York,Mount Dennis,9.0,2012.0,Other,2012-03-21T04:00:00.000Z,22.0,52162.0,32954.0
583,-79.31159,43.693645000000004,Toronto and East York,Woodbine-Lumsden,46.0,2008.0,Other,2008-10-17T04:00:00.000Z,17.0,74608.0,7865.0
584,-79.315616,43.696753,Toronto and East York,Woodbine-Lumsden,75.0,2016.0, ,2016-12-01T05:00:00.000Z,13.0,74608.0,7865.0
585,-79.443141,43.716181,North York,Englemount-Lawrence,61.0,2018.0, ,2018-11-20T05:00:00.000Z,18.0,58003.0,9456.0
586,-79.443202,43.716307,North York,Englemount-Lawrence,34.0,2014.0, ,2014-10-11T04:00:00.000Z,10.0,58003.0,9456.0
587,-79.541393,43.685214,Etobicoke York,Willowridge-Martingrove-Richview,50.0,2015.0, ,2015-10-10T04:00:00.000Z,19.0,71584.0,22156.0
588,-79.56499000000001,43.684345,Etobicoke York,Willowridge-Martingrove-Richview,2.0,2008.0,Other,2008-01-05T05:00:00.000Z,19.0,71584.0,22156.0
589,-79.55945899999999,43.69047,Etobicoke York,Willowridge-Martingrove-Richview,24.0,2015.0,"Automobile, Station Wagon",2015-05-27T04:00:00.000Z,21.0,71584.0,22156.0
590,-79.455066,43.771440999999996,North York,Westminster-Branson,45.0,2013.0, ,2013-10-05T04:00:00.000Z,19.0,54101.0,26274.0
591,-79.44669,43.788245,North York,Westminster-Branson,8.0,2008.0,Other,2008-02-24T05:00:00.000Z,21.0,54101.0,26274.0
592,-79.46399,43.788445,North York,Westminster-Branson,30.0,2008.0,"Automobile, Station Wagon",2008-07-11T04:00:00.000Z,21.0,54101.0,26274.0
593,-79.44589,43.792345000000005,North York,Westminster-Branson,11.0,2011.0,Other,2011-06-29T04:00:00.000Z,11.0,54101.0,26274.0
594,-79.45302099999999,43.790801,North York,Westminster-Branson,39.0,2015.0, ,2015-08-24T04:00:00.000Z,13.0,54101.0,26274.0
595,-79.35718100000001,43.682852000000004,Toronto and East York,Broadview North,42.0,2017.0, ,2017-09-20T04:00:00.000Z,19.0,52731.0,14257.0
596,-79.36239,43.682345,Toronto and East York,Broadview North,31.0,2011.0,"Automobile, Station Wagon",2011-11-10T05:00:00.000Z,11.0,52731.0,14257.0
597,-79.41219,43.677645,Toronto and East York,Casa Loma,32.0,2008.0,Other,2008-07-13T04:00:00.000Z,20.0,93022.0,31165.0
598,-79.41469000000001,43.673945,Toronto and East York,Casa Loma,42.0,2010.0,Other,2010-12-23T05:00:00.000Z,20.0,93022.0,31165.0
599,-79.58357600000001,43.660464000000005,Etobicoke York,Eringate-Centennial-West Deane,8.0,2014.0,Motorcycle,2014-05-08T04:00:00.000Z,21.0,88872.0,22372.0
600,-79.56319,43.674445,Etobicoke York,Eringate-Centennial-West Deane,2.0,2010.0,Other,2010-01-12T05:00:00.000Z,12.0,88872.0,22372.0
601,-79.438091,43.640776,Toronto and East York,Roncesvalles,15.0,2016.0, ,2016-02-18T05:00:00.000Z,22.0,63130.0,20923.0
602,-79.45179,43.653845000000004,Toronto and East York,Roncesvalles,3.0,2010.0,Other,2010-01-12T05:00:00.000Z,13.0,63130.0,20923.0
603,-79.449046,43.646327,Toronto and East York,Roncesvalles,13.0,2009.0,Other,2009-04-20T04:00:00.000Z,13.0,63130.0,20923.0
604,-79.479564,43.715346000000004,Etobicoke York,Maple Leaf,37.0,2015.0,"Automobile, Station Wagon",2015-08-04T04:00:00.000Z,11.0,62976.0,33964.0
606,-79.341022,43.756446000000004,North York,Parkwoods-Donalda,62.0,2016.0, ,2016-10-11T04:00:00.000Z,11.0,65126.0,10529.0
607,-79.331226,43.775088000000004,North York,Henry Farm,2.0,2014.0,Passenger Van,2014-01-26T05:00:00.000Z,13.0,56644.0,15723.0
608,-79.337749,43.77582,North York,Henry Farm,47.0,2014.0, ,2014-12-12T05:00:00.000Z,13.0,56644.0,15723.0
609,-79.32359,43.683345,Toronto and East York,Woodbine Corridor,33.0,2008.0,Other,2008-07-14T04:00:00.000Z,13.0,72792.0,12541.0
